Security Code,Type,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,Date,Open,High,Low,Close,Adj Close,Volume
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
532351.0,BSE,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.0,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,,,,,,,
